0,30.4397,-84.3483,PM2.5,UG/M3,7.0,29,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-16,08:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
1,30.4397,-84.3483,PM2.5,UG/M3,6.9,29,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-16,09:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
0,30.4397,-84.3483,PM2.5,UG/M3,8.6,36,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-16,15:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
1,30.4397,-84.3483,PM2.5,UG/M3,7.7,32,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-16,16:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
0,30.4397,-84.3483,PM2.5,UG/M3,7.1,30,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-17,08:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
1,30.4397,-84.3483,PM2.5,UG/M3,6.7,28,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-17,09:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
0,30.4397,-84.3483,PM2.5,UG/M3,6.7,28,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-18,08:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
1,30.4397,-84.3483,PM2.5,UG/M3,6.1,25,1,Tallahassee Community College,Florida Dept. of Environmental Protection,120730012,840120730012,2021-12-18,09:00,good,green,"In the Tallahassee area, the air quality is ""good"". Enjoy your outdoor activities!"
